[671.44]  (NodeFactory.cpp,58) | Disabled nodes: SpacetimeScript, USBCamera
[23:07:52.737] 514780 7.00 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:07:52.737] 514780 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:52.737] 514780 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:52.871] 514798 16.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:52.989] 514814 9.83 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:53.016] 514817 12.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:53.208] 514843 13.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:53.315] 514857 15.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:53.413] 514871 10.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:53.737] 514918 1.44 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.3/0.690/3.5 ms, Frame: 0.9/7.253/16.1 ms, FPS: 137.871 (initial: 144.000). Nodes:
[23:07:53.737] 514918 1.46 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:07:53.738] 514918 1.47 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:53.738] 514918 1.47 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:54.070] 514964 14.19 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.133] 514972 14.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.278] 514992 14.06 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.406] 515009 16.22 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:07:54.662] 515044 15.55 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.744] 515056 7.08 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.704/3.2 ms, Frame: 1.0/7.291/16.2 ms, FPS: 137.148 (initial: 144.000). Nodes:
[23:07:54.744] 515056 7.10 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:07:54.744] 515056 7.11 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:54.744] 515056 7.11 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.5 ms)
[23:07:54.744] 515056 7.12 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:54.848] 515070 13.91 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.870] 515072 20.67 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:54.870] 515072 20.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:54.990] 515089 10.32 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.015] 515091 19.59 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:55.015] 515091 19.63 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.056] 515096 13.91 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.078] 515098 20.68 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:55.078] 515098 20.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.177] 515112 10.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.207] 515115 18.63 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:55.207] 515115 18.67 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.333] 515132 13.47 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:55.751] 515193 7.07 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.3/0.668/3.5 ms, Frame: 1.0/7.350/20.7 ms, FPS: 136.050 (initial: 144.000). Nodes:
[23:07:55.751] 515193 7.14 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:07:55.751] 515193 7.15 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:55.751] 515193 7.15 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:55.879] 515210 16.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:56.662] 515321 15.59 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:56.723] 515329 14.12 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:56.758] 515334 7.14 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.687/3.2 ms, Frame: 1.0/7.142/16.8 ms, FPS: 140.021 (initial: 144.000). Nodes:
[23:07:56.758] 515334 7.17 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:07:56.758] 515334 7.18 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:56.758] 515334 7.19 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:56.791] 515338 12.32 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.142] 515388 16.12 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.271] 515405 13.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.461] 515431 15.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.541] 515442 12.63 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.732] 515469 16.21 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:57.765] 515474 7.27 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.667/3.1 ms, Frame: 1.0/7.194/16.2 ms, FPS: 139.005 (initial: 144.000). Nodes:
[23:07:57.765] 515474 7.29 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:07:57.765] 515474 7.29 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:57.765] 515474 7.30 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:58.135] 515526 14.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.277] 515545 18.50 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:58.277] 515545 18.52 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.406] 515563 9.69 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.679] 515601 14.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.772] 515615 6.96 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.3/0.679/3.2 ms, Frame: 0.9/7.140/18.5 ms, FPS: 140.050 (initial: 144.000). Nodes:
[23:07:58.772] 515615 6.97 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:07:58.772] 515615 6.98 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:58.772] 515615 6.98 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:58.788] 515616 15.66 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.872] 515627 16.88 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:58.897] 515632 0.20  (NMUtils.cpp,435) | Tcp/Ip client disconnected
[23:07:59.061] 515653 11.44 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.190] 515671 15.66 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.315] 515687 15.16 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.397] 515698 14.16 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.487] 515710 13.85 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.589] 515724 11.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.772] 515751 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.4/0.692/3.2 ms, Frame: 0.9/7.354/16.9 ms, FPS: 135.981 (initial: 144.000). Nodes:
[23:07:59.772] 515751 7.08 Root/Context1 (FrameProfiler.cpp,142) | PreProcessFunctions (0.1 ms)
[23:07:59.772] 515751 7.08 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:07:59.772] 515751 7.09 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:07:59.772] 515751 7.09 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:07:59.797] 515753 18.51 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:07:59.797] 515753 18.53 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:07:59.989] 515780 15.78 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.116] 515797 10.67 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.325] 515826 11.51 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.595] 515864 10.72 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.679] 515875 10.83 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.779] 515889 7.01 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.735/3.7 ms, Frame: 0.9/7.297/18.5 ms, FPS: 137.052 (initial: 144.000). Nodes:
[23:08:00.779] 515889 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (3.0 ms)
[23:08:00.779] 515889 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:00.789] 515890 10.01 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:00.998] 515919 10.54 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:01.414] 515978 10.10 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:01.478] 515985 23.93 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:01.478] 515985 23.96 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:01.779] 516029 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.696/4.3 ms, Frame: 1.2/7.143/24.0 ms, FPS: 139.992 (initial: 144.000). Nodes:
[23:08:01.779] 516029 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:08:01.779] 516029 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:01.779] 516029 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:01.816] 516033 15.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.006] 516059 17.97 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:02.006] 516059 18.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.132] 516076 12.77 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.341] 516105 19.87 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:02.341] 516105 19.90 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.406] 516114 15.78 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.533] 516131 10.82 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.679] 516151 17.96 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:02.679] 516151 18.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.779] 516166 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.4/0.704/4.0 ms, Frame: 1.0/7.300/19.9 ms, FPS: 136.990 (initial: 144.000). Nodes:
[23:08:02.779] 516166 7.05 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:08:02.779] 516166 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:02.779] 516166 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[23:08:02.779] 516166 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:02.870] 516177 14.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:02.933] 516185 14.98 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.143] 516215 8.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.415] 516253 10.20 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.607] 516279 21.79 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:03.607] 516279 21.81 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.669] 516287 14.98 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.726] 516295 8.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:03.786] 516304 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.693/3.1 ms, Frame: 1.7/7.297/21.8 ms, FPS: 137.038 (initial: 144.000). Nodes:
[23:08:03.786] 516304 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:03.786] 516304 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:03.990] 516332 15.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:04.114] 516348 15.13 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:04.325] 516378 10.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:04.470] 516398 16.47 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:04.723] 516433 12.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:04.787] 516443 7.02 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.690/3.5 ms, Frame: 1.2/7.195/16.5 ms, FPS: 138.995 (initial: 144.000). Nodes:
[23:08:04.787] 516443 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.6 ms)
[23:08:04.787] 516443 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:04.787] 516443 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[23:08:04.787] 516443 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:04.805] 516444 18.80 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:04.805] 516444 18.82 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.206] 516501 16.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.396] 516527 12.69 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.478] 516538 10.52 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.598] 516554 12.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.652] 516561 10.93 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:05.794] 516581 7.11 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.681/3.7 ms, Frame: 1.2/7.297/18.9 ms, FPS: 137.037 (initial: 144.000). Nodes:
[23:08:05.794] 516581 7.13 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:08:05.794] 516581 7.14 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:05.794] 516581 7.15 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:05.862] 516590 12.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:06.051] 516616 14.16 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:06.134] 516627 13.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:06.325] 516653 17.62 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:06.325] 516653 17.66 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:06.679] 516703 9.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:06.801] 516720 6.99 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.673/3.5 ms, Frame: 0.9/7.244/17.7 ms, FPS: 138.038 (initial: 144.000). Nodes:
[23:08:06.801] 516720 7.01 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:08:06.801] 516720 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:06.801] 516720 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:06.917] 516736 12.37 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:07.315] 516792 13.91 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:07.462] 516812 15.04 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:07.587] 516829 15.09 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:07.652] 516838 11.18 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:07.801] 516859 6.19 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.684/3.2 ms, Frame: 1.1/7.195/15.1 ms, FPS: 138.986 (initial: 144.000). Nodes:
[23:08:07.801] 516859 6.21 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:07.801] 516859 6.22 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:07.926] 516876 14.44 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.008] 516887 12.87 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.054] 516893 17.04 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.262] 516921 16.65 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:08.389] 516937 18.67 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:08.389] 516937 18.71 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:08.597] 516966 11.66 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.787] 516992 13.94 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.808] 516995 6.97 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.3/0.679/3.6 ms, Frame: 0.9/7.404/18.7 ms, FPS: 135.061 (initial: 144.000). Nodes:
[23:08:08.808] 516995 6.98 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:08.808] 516995 6.99 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:08.850] 517000 14.60 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:08.917] 517009 12.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:09.479] 517089 11.31 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:09.808] 517136 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.685/3.2 ms, Frame: 1.2/7.093/15.3 ms, FPS: 140.989 (initial: 144.000). Nodes:
[23:08:09.808] 517136 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:08:09.808] 517136 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:09.808] 517136 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:09.861] 517143 11.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:10.471] 517229 17.06 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:10.799] 517275 11.37 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:10.808] 517277 1.89 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.3/0.649/3.2 ms, Frame: 1.0/7.093/17.1 ms, FPS: 140.988 (initial: 144.000). Nodes:
[23:08:10.808] 517277 1.91 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:08:10.808] 517277 1.92 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:10.808] 517277 1.92 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:10.917] 517291 11.31 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:11.815] 517421 7.13 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.3/0.671/3.2 ms, Frame: 1.1/6.993/14.4 ms, FPS: 142.996 (initial: 144.000). Nodes:
[23:08:11.815] 517421 7.15 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:08:11.815] 517421 7.16 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:11.815] 517421 7.17 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:11.926] 517435 14.08 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.007] 517446 11.16 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.054] 517452 16.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.134] 517462 20.48 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:12.134] 517462 20.51 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.471] 517509 16.70 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:12.534] 517517 17.38 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:12.534] 517517 17.41 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.805] 517555 17.45 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:12.805] 517555 17.48 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:12.822] 517558 6.99 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.4/0.654/3.2 ms, Frame: 1.3/7.350/20.5 ms, FPS: 136.055 (initial: 144.000). Nodes:
[23:08:12.822] 517558 7.00 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[23:08:12.822] 517558 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:12.822] 517558 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:13.125] 517600 10.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:13.270] 517620 8.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:13.653] 517674 11.06 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:13.822] 517699 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.667/3.2 ms, Frame: 1.0/7.093/14.8 ms, FPS: 140.988 (initial: 144.000). Nodes:
[23:08:13.822] 517699 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:13.822] 517699 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:14.053] 517731 15.73 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:14.404] 517780 18.74 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:14.404] 517780 18.76 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:14.790] 517835 16.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:14.829] 517841 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.3/0.651/3.4 ms, Frame: 1.0/7.092/18.8 ms, FPS: 141.010 (initial: 144.000). Nodes:
[23:08:14.830] 517841 7.08 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[23:08:14.830] 517841 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:14.830] 517841 7.09 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:14.868] 517844 22.57 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:14.868] 517844 22.59 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[23:08:15.061] 517871 16.22 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:15.143] 517882 15.39 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:15.317] 517906 15.82 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:15.525] 517935 15.18 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:15.716] 517961 11.18 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:15.837] 517979 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.3/0.672/3.1 ms, Frame: 1.0/7.297/22.6 ms, FPS: 137.039 (initial: 144.000). Nodes:
[23:08:15.837] 517979 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[23:08:15.837] 517979 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[23:08:16.186] 518028 8.98 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.261] 518038 15.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.595] 518085 15.11 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.677] 518095 21.28 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[23:08:16.677] 518095 21.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.726] 518101 14.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.808] 518112 12.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[23:08:16.851] 518118 14.49 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.3/0.679/3.4 ms, Frame: 0.9/7.298/21.3 ms, FPS: 137.019 (initial: 144.000). Nodes:
[23:08:16.851] 518118 14.51 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.7 ms)
[23:08:16.851] 518118 14.52 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
