[677.85]  (NodeFactory.cpp,58) | Disabled nodes: SpacetimeScript, USBCamera
[10:49:05.300] 16305 13.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:05.404] 16320 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.735/5.1 ms, Frame: 1.0/7.195/21.6 ms, FPS: 138.991 (initial: 144.077). Nodes:
[10:49:05.404] 16320 7.06 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:05.404] 16320 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:05.404] 16320 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.8 ms)
[10:49:05.404] 16320 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:05.637] 16352 17.84 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:05.637] 16352 17.85 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:05.676] 16356 21.15 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:05.676] 16356 21.17 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:05.969] 16397 16.45 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:06.009] 16401 21.37 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:06.009] 16401 21.39 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:06.307] 16443 14.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:06.345] 16447 16.60 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:06.411] 16457 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.3/0.747/3.1 ms, Frame: 0.8/7.350/21.4 ms, FPS: 136.050 (initial: 144.077). Nodes:
[10:49:06.411] 16457 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[10:49:06.411] 16457 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:06.411] 16457 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:06.646] 16490 12.06 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:06.976] 16536 16.56 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:07.013] 16540 18.28 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:07.013] 16540 18.30 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:07.314] 16582 20.55 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:07.314] 16582 20.57 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:07.366] 16589 10.63 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:07.411] 16596 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.739/3.1 ms, Frame: 1.0/7.195/20.6 ms, FPS: 138.991 (initial: 144.077). Nodes:
[10:49:07.411] 16596 7.05 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[10:49:07.411] 16596 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.9 ms)
[10:49:07.411] 16596 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:07.686] 16634 17.16 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:07.932] 16671 0.12  (NMUtils.cpp,435) | Tcp/Ip client disconnected
[10:49:07.995] 16676 27.91 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:07.995] 16676 27.93 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:08.056] 16681 33.74 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:08.056] 16681 33.76 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:08.081] 16683 23.45 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:08.081] 16683 23.46 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:08.330] 16716 29.76 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:08.330] 16716 29.78 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:08.345] 16718 9.64 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:08.386] 16721 30.28 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:08.386] 16721 30.30 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:08.419] 16725 7.86 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 15 frames dropped. Process: 0.3/0.778/3.2 ms, Frame: 1.1/7.806/33.8 ms, FPS: 128.100 (initial: 144.077). Nodes:
[10:49:08.419] 16725 7.88 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.8 ms)
[10:49:08.419] 16725 7.89 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:08.419] 16725 7.89 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:08.669] 16759 27.95 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:08.669] 16759 27.96 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:08.685] 16761 9.66 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:08.729] 16764 32.88 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:08.729] 16764 32.90 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:08.995] 16801 21.34 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:08.995] 16801 21.36 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:09.061] 16807 31.10 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:09.061] 16807 31.12 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:09.354] 16847 25.94 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:09.354] 16847 25.95 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:09.412] 16850 42.83 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 5
[10:49:09.412] 16850 42.84 Root/Context1 (Canvas.cpp,330) | 5 frames dropped!
[10:49:09.431] 16852 15.55 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:09.431] 16852 15.62 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 18 frames dropped. Process: 0.3/0.754/3.1 ms, Frame: 0.8/7.969/42.9 ms, FPS: 125.484 (initial: 144.077). Nodes:
[10:49:09.431] 16852 15.67 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:09.431] 16852 15.68 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:09.431] 16852 15.68 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.8 ms)
[10:49:09.431] 16852 15.69 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:09.676] 16885 27.78 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:09.676] 16885 27.80 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:09.733] 16890 29.91 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:09.733] 16890 29.93 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:10.008] 16927 26.93 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:10.008] 16927 26.95 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:10.065] 16933 28.04 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:10.065] 16933 28.06 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:10.079] 16935 7.59 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:10.348] 16971 26.39 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:10.348] 16971 26.41 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:10.399] 16977 21.99 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:10.399] 16977 22.00 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:10.433] 16982 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 14 frames dropped. Process: 0.3/0.779/3.2 ms, Frame: 1.1/7.707/29.9 ms, FPS: 129.748 (initial: 144.077). Nodes:
[10:49:10.433] 16982 7.06 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:10.433] 16982 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.9 ms)
[10:49:10.433] 16982 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/string as json 2 (0.1 ms)
[10:49:10.685] 17015 29.91 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:10.685] 17015 29.93 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:10.741] 17020 30.34 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:10.741] 17020 30.36 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:11.028] 17059 25.64 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:11.028] 17059 25.66 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:11.086] 17065 28.33 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:11.086] 17065 28.39 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:11.357] 17101 28.96 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:11.358] 17101 28.98 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:11.411] 17106 26.78 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:11.411] 17106 26.79 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:11.434] 17108 19.50 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:11.434] 17108 19.52 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:11.434] 17108 19.59 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 18 frames dropped. Process: 0.3/0.740/3.4 ms, Frame: 1.0/7.946/30.4 ms, FPS: 125.843 (initial: 144.077). Nodes:
[10:49:11.434] 17108 19.60 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:11.434] 17108 19.60 Root/Context1 (FrameProfiler.cpp,142) | Root/DisplayTitle (0.8 ms)
[10:49:11.434] 17108 19.61 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:11.692] 17143 22.75 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:11.692] 17143 22.76 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:11.744] 17148 26.85 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:11.744] 17148 26.86 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:12.038] 17188 28.48 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:12.038] 17188 28.50 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:12.097] 17193 32.71 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:12.097] 17193 32.73 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:12.115] 17195 16.02 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:12.358] 17229 15.75 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:12.384] 17232 13.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:12.423] 17236 24.79 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:12.423] 17236 24.80 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:12.440] 17239 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 13 frames dropped. Process: 0.3/0.787/3.2 ms, Frame: 0.8/7.678/32.7 ms, FPS: 130.244 (initial: 144.077). Nodes:
[10:49:12.440] 17239 7.02 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.7 ms)
[10:49:12.440] 17239 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:12.440] 17239 7.03 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:12.707] 17276 17.53 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:12.707] 17276 17.54 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:12.768] 17282 29.99 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:12.768] 17282 30.01 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:12.789] 17284 15.78 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:13.037] 17318 20.43 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:13.037] 17318 20.45 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:13.102] 17325 29.91 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:13.102] 17325 29.93 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:13.379] 17363 22.40 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:13.379] 17363 22.42 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:13.440] 17368 34.42 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:13.440] 17368 34.44 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:13.441] 17369 1.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 14 frames dropped. Process: 0.3/0.785/3.3 ms, Frame: 1.0/7.698/34.4 ms, FPS: 129.899 (initial: 144.077). Nodes:
[10:49:13.441] 17369 1.05 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:13.441] 17369 1.06 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:13.441] 17369 1.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:13.461] 17370 20.61 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:13.461] 17370 20.62 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:13.714] 17404 24.11 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:13.714] 17404 24.12 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:13.767] 17409 28.23 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:13.767] 17409 28.25 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:14.058] 17449 21.12 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:14.058] 17449 21.14 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:14.117] 17454 30.67 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:14.117] 17454 30.69 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:14.140] 17456 19.13 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:14.140] 17456 19.15 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:14.376] 17490 12.32 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:14.440] 17497 27.81 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:14.440] 17497 27.82 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:14.447] 17498 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 15 frames dropped. Process: 0.3/0.796/3.2 ms, Frame: 1.5/7.801/30.7 ms, FPS: 128.190 (initial: 144.077). Nodes:
[10:49:14.447] 17498 7.02 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:14.447] 17498 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/DisplayTitle (0.9 ms)
[10:49:14.447] 17498 7.03 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.9 ms)
[10:49:14.447] 17498 7.03 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:14.725] 17535 28.25 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:14.725] 17535 28.26 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:14.782] 17540 28.94 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:14.782] 17540 28.96 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:15.067] 17578 29.28 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:15.067] 17578 29.30 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:15.127] 17583 34.09 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:15.127] 17583 34.15 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:15.409] 17621 31.68 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:15.409] 17621 31.70 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:15.425] 17623 12.03 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:15.467] 17626 33.34 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:15.467] 17626 33.36 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:15.467] 17626 33.47 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 18 frames dropped. Process: 0.3/0.864/3.4 ms, Frame: 1.2/7.965/34.2 ms, FPS: 125.549 (initial: 144.077). Nodes:
[10:49:15.467] 17626 33.48 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[10:49:15.467] 17626 33.49 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.9 ms)
[10:49:15.467] 17626 33.50 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:15.489] 17628 21.54 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:15.490] 17628 21.56 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:15.730] 17660 25.48 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:15.730] 17660 25.50 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:15.783] 17664 36.44 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:15.783] 17664 36.46 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:16.042] 17701 11.94 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:16.083] 17704 32.12 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:16.083] 17704 32.14 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:16.143] 17710 28.92 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:16.143] 17710 28.94 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:16.169] 17713 13.67 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:16.405] 17745 27.35 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:16.405] 17745 27.38 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:16.461] 17749 34.39 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:16.461] 17749 34.40 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:16.471] 17751 6.89 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 19 frames dropped. Process: 0.3/0.777/3.3 ms, Frame: 0.9/8.032/36.5 ms, FPS: 124.496 (initial: 144.077). Nodes:
[10:49:16.471] 17751 6.91 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[10:49:16.471] 17751 6.91 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:16.471] 17751 6.91 Root/Context1 (FrameProfiler.cpp,142) | Root/DisplayTitle (0.8 ms)
[10:49:16.471] 17751 6.92 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.9 ms)
[10:49:16.471] 17751 6.92 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:16.471] 17751 6.93 Root/Context1 (FrameProfiler.cpp,142) | Root/string as json 2 (0.1 ms)
[10:49:16.736] 17788 18.04 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:16.736] 17788 18.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:16.802] 17794 34.84 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:16.802] 17794 34.86 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:17.076] 17831 24.81 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:17.076] 17831 24.83 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:17.132] 17836 31.69 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:17.132] 17836 31.71 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:17.417] 17875 24.96 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:17.417] 17875 24.98 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:17.474] 17879 33.45 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:17.474] 17879 33.47 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:17.474] 17879 33.56 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 16 frames dropped. Process: 0.3/0.806/3.9 ms, Frame: 2.8/7.837/34.9 ms, FPS: 127.592 (initial: 144.077). Nodes:
[10:49:17.474] 17879 33.57 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[10:49:17.474] 17879 33.57 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:17.474] 17879 33.58 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:17.474] 17879 33.58 Root/Context1 (FrameProfiler.cpp,142) | Root/string as json 2 (0.1 ms)
[10:49:17.497] 17881 19.33 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:17.497] 17881 19.37 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:17.746] 17915 21.16 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:17.746] 17915 21.18 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:17.801] 17920 27.08 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:17.801] 17920 27.10 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:18.085] 17958 26.20 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:18.085] 17958 26.21 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:18.148] 17965 26.67 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:18.148] 17965 26.68 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:18.171] 17967 22.02 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:18.171] 17967 22.03 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:18.425] 18000 32.94 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:18.425] 18000 32.95 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[10:49:18.485] 18005 30.11 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:18.485] 18005 30.13 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:18.485] 18005 30.25 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 19 frames dropped. Process: 0.3/0.808/3.3 ms, Frame: 1.1/8.021/33.0 ms, FPS: 124.678 (initial: 144.077). Nodes:
[10:49:18.485] 18005 30.25 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[10:49:18.485] 18005 30.26 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:18.485] 18005 30.26 Root/Context1 (FrameProfiler.cpp,142) | Root/DisplayTitle (0.9 ms)
[10:49:18.485] 18005 30.27 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:18.763] 18044 17.14 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:18.824] 18050 29.46 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:18.824] 18050 29.48 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:19.096] 18087 23.31 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:19.096] 18087 23.32 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:19.149] 18092 28.28 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:19.149] 18092 28.30 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:19.431] 18130 24.81 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:19.431] 18130 24.83 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:19.487] 18135 32.41 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[10:49:19.487] 18135 32.43 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[10:49:19.487] 18135 32.51 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 14 frames dropped. Process: 0.4/0.764/3.4 ms, Frame: 3.0/7.710/32.4 ms, FPS: 129.703 (initial: 144.077). Nodes:
[10:49:19.487] 18135 32.51 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[10:49:19.487] 18135 32.52 Root/Context1 (FrameProfiler.cpp,142) | Root/DisplayAuthor (0.9 ms)
[10:49:19.487] 18135 32.52 Root/Context1 (FrameProfiler.cpp,142) | Root/NextTrack (0.8 ms)
[10:49:19.487] 18135 32.53 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[10:49:19.508] 18137 18.40 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[10:49:19.508] 18137 18.42 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[10:49:19.767] 18172 27.64 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[10:49:19.767] 18172 27.65 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[10:49:19.824] 18178 29.31 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
